BAIRRO,VALOR,AREA,QUARTOS,VALOR_M2,LOG_VALOR_M2
AGUAS CLARAS,675000.0,83.0,2.0,8132.530120481928,9.003750317461707
AGUAS CLARAS,840000.0,108.0,3.0,7777.777777777777,8.95915450685925
ASA SUL,800000.0,86.0,3.0,9302.32558139535,9.138127204618845
AGUAS CLARAS,820000.0,92.0,3.0,8913.04347826087,9.095383231019945
ARNIQUEIRA,1100000.0,200.0,4.0,5500.0,8.612685172875459
SUDOESTE,2260000.0,143.0,4.0,15804.195804195804,9.668094013323108
NOROESTE,3500000.0,219.0,3.0,15981.735159817352,9.679264366114202
JARDIM BOTANICO,1690000.0,200.0,3.0,8450.0,9.042040056544483
CEILANDIA,550000.0,230.0,3.0,2391.304347826087,7.780012342689993
JARDIM BOTANICO,1320000.0,300.0,4.0,4400.0,8.38958706681109
SAMAMBAIA,529000.0,300.0,3.0,1763.3333333333333,7.475528183189878
AGUAS CLARAS,780000.0,71.0,2.0,10985.915492957747,9.304460343122903
TAGUATINGA,800000.0,230.0,4.0,3478.2608695652175,8.154575156406663
ARNIQUEIRA,2500000.0,500.0,4.0,5000.0,8.517393171418904
VICENTE PIRES,1950000.0,350.0,4.0,5571.428571428572,8.62558624713006
AGUAS CLARAS,1300000.0,176.0,3.0,7386.363636363636,8.907526202845329
JARDIM BOTANICO,1550000.0,380.0,4.0,4078.9473684210525,8.313839367418202
AGUAS CLARAS,1185000.0,145.0,4.0,8172.413793103448,9.008641945514267
TAGUATINGA,240000.0,67.0,2.0,3582.089552238806,8.183980710640066
AGUAS CLARAS,3500000.0,283.0,4.0,12367.491166077738,9.4229074826905
PARK WAY,2999000.0,740.0,4.0,4052.7027027027025,8.30738599001173
AGUAS CLARAS,980000.0,139.0,4.0,7050.359712230216,8.860975744192878
NOROESTE,1460000.0,103.0,3.0,14174.757281553399,9.559288550911699
VICENTE PIRES,1299000.0,825.0,3.0,1574.5454545454545,7.362356811651004
ARNIQUEIRA,597000.0,378.0,4.0,1579.3650793650793,7.365411162219385
ARNIQUEIRA,470000.0,170.0,3.0,2764.705882352941,7.925051173365194
SAMAMBAIA,515000.0,112.0,3.0,4598.214285714285,8.433640760434516
VICENTE PIRES,619000.0,177.0,3.0,3497.175141242938,8.159996723291101
GAMA,799000.0,650.0,3.0,1229.2307692307693,7.114957048029334
SOBRADINHO,1160000.0,220.0,4.0,5272.727272727273,8.570492653920331
GUARA,1200000.0,142.0,2.0,8450.704225352112,9.042123383489464
AGUAS CLARAS,1850000.0,164.0,4.0,11280.487804878048,9.330918413949899
SOBRADINHO,310000.0,110.0,3.0,2818.181818181818,7.944201986438224
JARDIM BOTANICO,570000.0,84.0,2.0,6785.714285714285,8.822722198530812
CEILANDIA,675000.0,200.0,4.0,3375.0,8.124446855715847
GUARA,600000.0,80.0,3.0,7500.0,8.922791623969637
GUARA,450000.0,130.0,3.0,3461.5384615384614,8.149757258459449
SAMAMBAIA,415000.0,60.0,2.0,6916.666666666667,8.84183380485355
GUARA,325000.0,69.0,2.0,4710.144927536232,8.457686241872834
ARNIQUEIRA,1090000.0,300.0,4.0,3633.3333333333335,8.198180971038273
SOBRADINHO,1400000.0,290.0,4.0,4827.586206896552,8.48230899301099
TAGUATINGA,1250000.0,200.0,3.0,6250.0,8.740496729931813
GAMA,415358.0,62.0,3.0,6699.322580645161,8.809910950585008
LAGO NORTE,2250000.0,379.0,3.0,5936.675461741424,8.689072999357448
PARK WAY,977000.0,450.0,3.0,2171.1111111111113,7.6834548358739
SUDOESTE,1080000.0,72.0,2.0,15000.0,9.61587214452889
SAMAMBAIA,549000.0,112.0,3.0,4901.785714285715,8.49755883567589
VICENTE PIRES,370000.0,90.0,3.0,4111.111111111111,8.321691827954544
AGUAS CLARAS,749000.0,95.0,3.0,7884.210526315789,8.97274419863688
AGUAS CLARAS,2500000.0,282.0,4.0,8865.248226950354,9.090007012538875
SUDOESTE,790000.0,63.0,2.0,12539.682539682539,9.436733241707504
AGUAS CLARAS,519900.0,67.0,3.0,7759.701492537313,8.956828007614414
VICENTE PIRES,1200000.0,180.0,3.0,6666.666666666667,8.805025252619144
SOBRADINHO,815000.0,300.0,4.0,2716.6666666666665,7.907528947994801
TAGUATINGA,2700000.0,300.0,3.0,9000.0,9.105090961257085
AGUAS CLARAS,780000.0,78.0,3.0,10000.0,9.210440366976517
AGUAS CLARAS,650000.0,312.0,4.0,2083.3333333333335,7.642204338899188
SUDOESTE,1275000.0,92.0,1.0,13858.695652173914,9.536740313785188
VICENTE PIRES,1260000.0,516.0,3.0,2441.860465116279,7.800924953423634
AGUAS CLARAS,769500.0,102.0,3.0,7544.117647058823,8.928655963798585
RIACHO FUNDO,660000.0,90.0,3.0,7333.333333333333,8.900321798012031
VICENTE PIRES,1550000.0,360.0,4.0,4305.555555555556,8.367893688542061
VICENTE PIRES,1999000.0,380.0,4.0,5260.526315789473,8.568176437743855
SOBRADINHO,815000.0,300.0,4.0,2716.6666666666665,7.907528947994801
ASA NORTE,1700000.0,127.0,3.0,13385.826771653543,9.50202642565986
SAMAMBAIA,1300000.0,400.0,3.0,3250.0,8.086717920303906
VICENTE PIRES,1200000.0,320.0,3.0,3750.0,8.229777750081887
JARDIM BOTANICO,990000.0,230.0,4.0,4304.347826086957,8.367613209437037
AGUAS CLARAS,490000.0,105.0,4.0,4666.666666666667,8.448414582687667
SOBRADINHO,300000.0,135.0,4.0,2222.222222222222,7.7067128739802735
JARDIM BOTANICO,755000.0,80.0,1.0,9437.5,9.152552348208788
PARK WAY,2850000.0,471.0,4.0,6050.955414012738,8.708136707731859
AGUAS CLARAS,670000.0,98.0,3.0,6836.734693877551,8.830211770657076
AGUAS CLARAS,750000.0,93.0,3.0,8064.5161290322585,8.995352984671873
AGUAS CLARAS,1195000.0,142.0,3.0,8415.492957746479,9.037948507138829
VICENTE PIRES,1690000.0,500.0,4.0,3380.0,8.125926802707886
JARDIM BOTANICO,1749000.0,265.0,4.0,6600.0,8.79497643168877
SUDOESTE,2990000.0,212.0,4.0,14103.77358490566,9.55426857119139
LAGO NORTE,2495000.0,383.0,4.0,6514.360313315927,8.781917793220142
AGUAS CLARAS,1490000.0,151.0,4.0,9867.549668874171,9.197108178253815
AGUAS CLARAS,789000.0,102.0,3.0,7735.294117647059,8.953678055754656
ASA SUL,1350000.0,104.0,3.0,12980.76923076923,9.471301285343076
JARDIM BOTANICO,1550000.0,350.0,4.0,4428.571428571428,8.396058115373144
AGUAS CLARAS,525000.0,62.0,2.0,8467.741935483871,9.04413724479407
CEILANDIA,600000.0,200.0,2.0,3000.0,8.006700845440367
SOBRADINHO,1480000.0,355.0,3.0,4169.014084507042,8.33567469236677
SOBRADINHO,750000.0,210.0,3.0,3571.4285714285716,8.18100091560234
TAGUATINGA,299000.0,61.0,2.0,4901.639344262295,8.49752898076954
NOROESTE,2390000.0,132.0,3.0,18106.060606060608,9.80405722992172
JARDIM BOTANICO,1650000.0,400.0,4.0,4125.0,8.325063693631197
JARDIM BOTANICO,850000.0,250.0,4.0,3400.0,8.131824785007195
GUARA,745000.0,160.0,3.0,4656.25,8.446180424169818
SOBRADINHO,1890000.0,247.0,4.0,7651.821862348178,8.942829729699625
JARDIM BOTANICO,1890000.0,280.0,3.0,6750.0,8.81744592104187
LAGO SUL,1350000.0,356.0,4.0,3792.1348314606744,8.240948088502575
VICENTE PIRES,1200000.0,350.0,4.0,3428.5714285714284,8.140190584414983
SAMAMBAIA,580000.0,84.0,2.0,6904.761904761905,8.840111400778992
JARDIM BOTANICO,1300000.0,185.0,3.0,7027.027027027027,8.85766129492097
TAGUATINGA,1250000.0,145.0,3.0,8620.689655172413,9.06203636013043
SOBRADINHO,500000.0,160.0,3.0,3125.0,8.047509510981422
TAGUATINGA,590000.0,200.0,3.0,2950.0,7.989899374942939
ASA SUL,1650000.0,320.0,4.0,5156.25,8.548158770673117
SAMAMBAIA,169000.0,126.0,2.0,1341.2698412698412,7.202117371290531
VICENTE PIRES,1369000.0,230.0,3.0,5952.173913043478,8.691679787079671
SAMAMBAIA,280000.0,61.0,1.0,4590.163934426229,8.431888851393511
SOBRADINHO,450000.0,69.0,2.0,6521.739130434783,8.783049678728222
CEILANDIA,530000.0,230.0,4.0,2304.3478260869565,7.74298684473487
ASA NORTE,1570000.0,137.0,3.0,11459.85401459854,9.346692508835831
SAMAMBAIA,400000.0,164.0,3.0,2439.0243902439024,7.799763314238887
JARDIM BOTANICO,1300000.0,185.0,3.0,7027.027027027027,8.85766129492097
GAMA,900000.0,275.0,3.0,3272.7272727272725,8.09368445352284
ARNIQUEIRA,189000.0,85.0,3.0,2223.529411764706,7.707300671900522
ARNIQUEIRA,1600000.0,411.0,4.0,3892.9440389294405,8.267177814727042
PARK WAY,480000.0,388.0,2.0,1237.1134020618556,7.121344050068694
JARDIM BOTANICO,3000000.0,350.0,4.0,8571.42857142857,9.056306352010564
JARDIM BOTANICO,1370000.0,400.0,4.0,3425.0,8.139148678884066
AGUAS CLARAS,1450000.0,200.0,3.0,7250.0,8.888894669371593
AGUAS CLARAS,2348248.0,203.0,4.0,11567.724137931034,9.356060540808215
GAMA,1280000.0,250.0,3.0,5120.0,8.54110501146255
SUDOESTE,695000.0,60.0,2.0,11583.333333333334,9.35740888953378
AGUAS CLARAS,1780000.0,168.0,4.0,10595.238095238095,9.268254320433778
VICENTE PIRES,1350000.0,160.0,4.0,8437.5,9.040559846676539
ASA NORTE,1245000.0,95.0,3.0,13105.263157894737,9.480845498590192
AGUAS CLARAS,817000.0,81.0,3.0,10086.41975308642,9.219044357462193
RIACHO FUNDO,370000.0,65.0,2.0,5692.307692307692,8.647046674971282
VICENTE PIRES,1490000.0,400.0,4.0,3725.0,8.223090551161533
GUARA,320000.0,114.0,2.0,2807.0175438596493,7.94023401293945
AGUAS CLARAS,2099000.0,245.0,4.0,8567.34693877551,9.055830103695222
SOBRADINHO,1490000.0,650.0,4.0,2292.3076923076924,7.73775046151699
TAGUATINGA,380000.0,60.0,2.0,6333.333333333333,8.753739851753249
TAGUATINGA,1200000.0,180.0,3.0,6666.666666666667,8.805025252619144
NOROESTE,1180000.0,77.0,2.0,15324.675324675325,9.637284826696487
AGUAS CLARAS,899000.0,97.0,3.0,9268.041237113403,9.134435226793912
NOROESTE,3500000.0,201.0,4.0,17412.935323383084,9.765026045323038
JARDIM BOTANICO,750000.0,240.0,4.0,3125.0,8.047509510981422
VICENTE PIRES,1900000.0,351.0,3.0,5413.105413105413,8.596762940451159
ARNIQUEIRA,2300000.0,300.0,4.0,7666.666666666667,8.944767632519909
AGUAS CLARAS,795000.0,63.0,2.0,12619.047619047618,9.443041909388214
PARK WAY,1450000.0,177.0,3.0,8192.090395480225,9.011046443338635
ARNIQUEIRA,795000.0,120.0,3.0,6625.0,8.798756582859841
SOBRADINHO,350000.0,90.0,3.0,3888.8888888888887,8.266135872936916
SOBRADINHO,1590000.0,246.0,3.0,6463.414634146341,8.774067743277746
SOBRADINHO,1980000.0,326.0,4.0,6073.619631901841,8.711874654215915
AGUAS CLARAS,550000.0,70.0,3.0,7857.142857142857,8.969305579788081
AGUAS CLARAS,1070000.0,83.0,3.0,12891.56626506024,9.464406165726544
GUARA,690000.0,150.0,4.0,4600.0,8.434028950155469
AGUAS CLARAS,610000.0,180.0,4.0,3388.8888888888887,8.128552423698375
AGUAS CLARAS,625000.0,80.0,3.0,7812.5,8.963608285853356
SOBRADINHO,950000.0,418.0,3.0,2272.7272727272725,7.729175734280353
SAMAMBAIA,420000.0,78.0,3.0,5384.615384615385,8.59148686061291
JARDIM BOTANICO,2990000.0,450.0,4.0,6644.444444444444,8.801686852950503
AGUAS CLARAS,520000.0,68.0,3.0,7647.058823529412,8.942207146062723
SAMAMBAIA,460000.0,100.0,3.0,4600.0,8.434028950155469
JARDIM BOTANICO,1350000.0,800.0,4.0,1687.5,7.431595839825622
ASA SUL,2250000.0,160.0,4.0,14062.5,9.551338067529612
GUARA,1660000.0,380.0,4.0,4368.421052631579,8.382385797077752
SAMAMBAIA,350000.0,145.0,2.0,2413.793103448276,7.789368890966675
NOROESTE,1455000.0,84.0,2.0,17321.428571428572,9.759757390036754
SAMAMBAIA,380000.0,61.0,2.0,6229.508196721312,8.737213180962076
ASA SUL,2999000.0,237.0,4.0,12654.008438818566,9.445808339815713
ARNIQUEIRA,1180000.0,225.0,3.0,5244.444444444444,8.565115254026797
PARK SUL,1790000.0,121.0,3.0,14793.388429752065,9.602003227700934
SUDOESTE,1620000.0,105.0,3.0,15428.57142857143,9.644041169765469
ASA NORTE,1250000.0,250.0,4.0,5000.0,8.517393171418904
AGUAS CLARAS,1050000.0,161.0,3.0,6521.739130434783,8.783049678728222
SOBRADINHO,890000.0,380.0,4.0,2342.1052631578946,7.759232364155856
TAGUATINGA,1100000.0,340.0,4.0,3235.294117647059,8.082184163308728
ASA SUL,2200000.0,177.0,3.0,12429.378531073446,9.427898637063876
AGUAS CLARAS,599000.0,80.0,3.0,7487.5,8.92112378943245
AGUAS CLARAS,1500000.0,179.0,4.0,8379.888268156425,9.03370918644536
TAGUATINGA,280000.0,62.0,2.0,4516.129032258064,8.415631901166035
ARNIQUEIRA,1090000.0,245.0,3.0,4448.9795918367345,8.400654789045666
AGUAS CLARAS,1378000.0,142.0,3.0,9704.225352112677,9.18041971554091
JARDIM BOTANICO,2300000.0,270.0,3.0,8518.518518518518,9.05011510631553
SAMAMBAIA,255000.0,112.0,2.0,2276.785714285714,7.730959072104767
JARDIM BOTANICO,1150000.0,308.0,4.0,3733.7662337662337,8.225440507593811
SOBRADINHO,500000.0,430.0,4.0,1162.7906976744187,7.059437799128602
VICENTE PIRES,1599000.0,700.0,4.0,2284.285714285714,7.734246334586282
CEILANDIA,550000.0,144.0,3.0,3819.4444444444443,8.248122041546072
LAGO SUL,2750000.0,400.0,3.0,6875.0,8.83579236650274
NOROESTE,2840000.0,173.0,4.0,16416.184971098264,9.706083929277295
ARNIQUEIRA,1190000.0,300.0,4.0,3966.6666666666665,8.28593345949977
SOBRADINHO,799000.0,250.0,4.0,3196.0,8.069968149059841
ARNIQUEIRA,125000.0,200.0,4.0,625.0,6.439350371100098
GUARA,1350000.0,240.0,4.0,5625.0,8.635153989049803
JARDIM BOTANICO,1050000.0,272.0,3.0,3860.294117647059,8.258757669909716
SOBRADINHO,500000.0,230.0,4.0,2173.913043478261,7.684743962713568
GUARA,420000.0,72.0,3.0,5833.333333333333,8.671515285122727
ARNIQUEIRA,1080000.0,250.0,3.0,4320.0,8.371242135931933
TAGUATINGA,510000.0,90.0,3.0,5666.666666666667,8.642532789389376
GAMA,1200000.0,200.0,4.0,6000.0,8.699681400989514
SOBRADINHO,260000.0,79.0,2.0,3291.1392405063293,8.099292857532596
SOBRADINHO,719900.0,199.0,4.0,3617.5879396984924,8.193839156815487
GUARA,600000.0,78.0,3.0,7692.307692307692,8.948106099059425
SAMAMBAIA,690000.0,133.0,3.0,5187.9699248120305,8.554290483400283
GUARA,1100000.0,300.0,3.0,3666.6666666666665,8.207310953201803
CEILANDIA,220000.0,126.0,3.0,1746.031746031746,7.465673481710078
JARDIM BOTANICO,995000.0,286.0,4.0,3479.020979020979,8.154793601204654
AGUAS CLARAS,1200000.0,107.0,3.0,11214.953271028038,9.325092442987879
SAMAMBAIA,490000.0,79.0,3.0,6202.53164556962,8.732874029114312
ASA NORTE,2400000.0,175.0,3.0,13714.285714285714,9.526266235403035
AGUAS CLARAS,590000.0,64.0,2.0,9218.75,9.12910320121556
SAMAMBAIA,430000.0,60.0,2.0,7166.666666666667,8.877335450597279
JARDIM BOTANICO,1686500.0,450.0,4.0,3747.777777777778,8.229185139913133
AGUAS CLARAS,980000.0,91.0,3.0,10769.23076923077,9.284541196961804
AGUAS CLARAS,560000.0,65.0,2.0,8615.384615384615,9.0614208575085
PARK SUL,3286080.0,245.0,4.0,13412.57142857143,9.504022266586993
ARNIQUEIRA,1500000.0,300.0,4.0,5000.0,8.517393171418904
ARNIQUEIRA,1350000.0,240.0,4.0,5625.0,8.635153989049803
LAGO NORTE,2895000.0,450.0,4.0,6433.333333333333,8.769403514559766
CEILANDIA,350000.0,139.0,3.0,2517.9856115107914,7.831611564351697
GUARA,530000.0,90.0,3.0,5888.888888888889,8.680992412102484
SOBRADINHO,999000.0,300.0,4.0,3330.0,8.11102783819368
ARNIQUEIRA,1280000.0,250.0,3.0,5120.0,8.54110501146255
AGUAS CLARAS,830000.0,120.0,4.0,6916.666666666667,8.84183380485355
ARNIQUEIRA,759999.0,100.0,2.0,7599.99,8.936033780948808
SOBRADINHO,2300000.0,450.0,4.0,5111.111111111111,8.539367731171536
SAMAMBAIA,980000.0,280.0,3.0,3500.0,8.160803920954665
AGUAS CLARAS,1100000.0,182.0,3.0,6043.956043956044,8.706979491551165
ASA SUL,1800000.0,130.0,3.0,13846.153846153846,9.535834992025134
SOBRADINHO,1380000.0,360.0,4.0,3833.3333333333335,8.251750861227901
ARNIQUEIRA,1250000.0,190.0,3.0,6578.9473684210525,8.791782025567167
GUARA,715000.0,120.0,3.0,5958.333333333333,8.692713896979688
GUARA,530000.0,66.0,3.0,8030.30303030303,8.99110206405076
TAGUATINGA,1190000.0,325.0,4.0,3661.5384615384614,8.205911754714132
AGUAS CLARAS,580000.0,74.0,3.0,7837.8378378378375,8.966845867386901
JARDIM BOTANICO,990000.0,252.0,2.0,3928.5714285714284,8.276285647662696
AGUAS CLARAS,1320000.0,400.0,4.0,3300.0,8.101980731853192
GUARA,1500000.0,400.0,4.0,3750.0,8.229777750081887
SAMAMBAIA,765000.0,88.0,3.0,8693.181818181818,9.070409324394454
AGUAS CLARAS,900000.0,98.0,4.0,9183.673469387755,9.1252914465968
VICENTE PIRES,850000.0,270.0,3.0,3148.1481481481483,8.054887266087801
SAMAMBAIA,776000.0,250.0,3.0,3104.0,8.040768994367578
ARNIQUEIRA,1000000.0,280.0,3.0,3571.4285714285716,8.18100091560234
JARDIM BOTANICO,1780000.0,358.0,4.0,4972.067039106145,8.511792039240435
NOROESTE,2090000.0,157.0,2.0,13312.101910828025,9.496503935388573
SAMAMBAIA,505000.0,112.0,3.0,4508.928571428572,8.414036594550588
ASA SUL,780000.0,79.0,3.0,9873.417721518987,9.197702623121355
SOBRADINHO,695000.0,237.0,3.0,2932.4894514767934,7.983947932476304
VICENTE PIRES,1600000.0,280.0,4.0,5714.285714285715,8.650899568730047
TAGUATINGA,360000.0,129.0,3.0,2790.6976744186045,7.934405175217898
AGUAS CLARAS,641000.0,65.0,2.0,9861.538461538461,9.196498864922289
PARK SUL,2119826.0,129.0,4.0,16432.75968992248,9.707093015646144
SUDOESTE,2000000.0,161.0,3.0,12422.360248447205,9.427333870299805
ARNIQUEIRA,1250000.0,300.0,4.0,4166.666666666667,8.33511160582689
SUDOESTE,630000.0,61.0,2.0,10327.868852459016,9.242698054903954
AGUAS CLARAS,910000.0,115.0,4.0,7913.04347826087,8.976394115771683
LAGO NORTE,1890000.0,328.0,3.0,5762.195121951219,8.65924730856804
VICENTE PIRES,1500000.0,460.0,3.0,3260.8695652173915,8.090055796243353
AGUAS CLARAS,1180000.0,350.0,4.0,3371.4285714285716,8.123388408147779
ARNIQUEIRA,2890000.0,500.0,4.0,5780.0,8.662331957082475
ARNIQUEIRA,1600000.0,310.0,3.0,5161.290322580645,8.54913562096371
JARDIM BOTANICO,750000.0,170.0,3.0,4411.764705882353,8.39225668944389
AGUAS CLARAS,525000.0,279.0,4.0,1881.720430107527,7.540473047165668
PARK SUL,2850000.0,202.0,4.0,14108.910891089108,9.554632729524942
AGUAS CLARAS,1250000.0,126.0,2.0,9920.63492063492,9.202472997247026
GUARA,799000.0,68.0,2.0,11750.0,9.371693622333941
AGUAS CLARAS,975000.0,96.0,3.0,10156.25,9.22594301520359
AGUAS CLARAS,807000.0,63.0,2.0,12809.52380952381,9.458022284727988
CEILANDIA,630000.0,250.0,3.0,2520.0,7.83241092718792
JARDIM BOTANICO,850000.0,130.0,3.0,6538.461538461538,8.785610107493078
SOBRADINHO,280000.0,190.0,3.0,1473.6842105263158,7.296199151293979
AGUAS CLARAS,830000.0,106.0,3.0,7830.188679245283,8.96586958834975
AGUAS CLARAS,1670000.0,162.0,4.0,10308.641975308641,9.2408348504438
SAMAMBAIA,320000.0,140.0,2.0,2285.714285714286,7.734871256491385
LAGO NORTE,2190000.0,380.0,3.0,5763.1578947368425,8.65941435000183
JARDIM BOTANICO,729000.0,258.0,4.0,2825.5813953488373,7.946823272923016
AGUAS CLARAS,930000.0,98.0,3.0,9489.795918367347,9.158077757251256
SAMAMBAIA,1100000.0,177.0,4.0,6214.689265536723,8.734831901341199
SOBRADINHO,400000.0,360.0,3.0,1111.111111111111,7.0140153898827995
JARDIM BOTANICO,1190000.0,165.0,3.0,7212.121212121212,8.883657037037537
VICENTE PIRES,1850000.0,343.0,3.0,5393.586005830904,8.593151138108515
VICENTE PIRES,1144000.0,450.0,3.0,2542.222222222222,7.841187147456429
VICENTE PIRES,800000.0,800.0,4.0,1000.0,6.90875477931522
AGUAS CLARAS,720000.0,72.0,2.0,10000.0,9.210440366976517
PARK SUL,2100000.0,119.0,3.0,17647.058823529413,9.778381074643294
AGUAS CLARAS,1050000.0,118.0,3.0,8898.305084745763,9.093728472306156
ASA SUL,860000.0,82.0,3.0,10487.80487804878,9.258063765257235
TAGUATINGA,1090000.0,368.0,4.0,2961.9565217391305,7.993942873736283
SOBRADINHO,515000.0,130.0,3.0,3961.5384615384614,8.284640124520376
ARNIQUEIRA,740000.0,400.0,3.0,1850.0,7.523481312573497
JARDIM BOTANICO,3100000.0,600.0,4.0,5166.666666666667,8.550176543898253
AGUAS CLARAS,790000.0,116.0,3.0,6810.3448275862065,8.82634485800061
AGUAS CLARAS,1915000.0,139.0,3.0,13776.978417266188,9.530826829688435
ARNIQUEIRA,3300000.0,360.0,4.0,9166.666666666666,9.123438079945663
SAMAMBAIA,375000.0,95.0,3.0,3947.3684210526317,8.28105771460187
AGUAS CLARAS,1250000.0,200.0,3.0,6250.0,8.740496729931813
SAMAMBAIA,480000.0,270.0,3.0,1777.7777777777778,7.483681765741875
AGUAS CLARAS,980000.0,128.0,4.0,7656.25,8.943408190442998
GUARA,1200000.0,97.0,3.0,12371.134020618556,9.423201966321342
SUDOESTE,2670000.0,178.0,4.0,15000.0,9.61587214452889
TAGUATINGA,990000.0,395.0,4.0,2506.3291139240505,7.826973367533337
ASA SUL,2999000.0,270.0,4.0,11107.407407407407,9.315457524690316
VICENTE PIRES,1600000.0,680.0,4.0,2352.9411764705883,7.763846298752938
ARNIQUEIRA,900000.0,150.0,4.0,6000.0,8.699681400989514
TAGUATINGA,730000.0,300.0,3.0,2433.3333333333335,7.797428212952
AGUAS CLARAS,1420000.0,170.0,4.0,8352.941176470587,9.030488703671375
PARK SUL,930000.0,62.0,2.0,15000.0,9.61587214452889
ASA SUL,3200000.0,264.0,4.0,12121.212121212122,9.4027947612207
VICENTE PIRES,1450000.0,320.0,4.0,4531.25,8.418973783909777
ASA SUL,660000.0,73.0,2.0,9041.09589041096,9.109646272798424
VICENTE PIRES,1300000.0,431.0,4.0,3016.2412993039443,8.012098215842824
CEILANDIA,395000.0,190.0,2.0,2078.9473684210525,7.640097868731496
GUARA,1200000.0,97.0,3.0,12371.134020618556,9.423201966321342
AGUAS CLARAS,1600000.0,575.0,4.0,2782.608695652174,7.931503456852931
AGUAS CLARAS,680000.0,98.0,3.0,6938.775510204082,8.845024705744827
GUARA,1195000.0,300.0,4.0,3983.3333333333335,8.290125283209871
ASA NORTE,2970000.0,167.0,4.0,17784.43113772455,9.786134925737567
AGUAS CLARAS,997497.0,85.0,3.0,11735.258823529412,9.370438373390936
VICENTE PIRES,899000.0,234.0,3.0,3841.880341880342,8.25397745343693
AGUAS CLARAS,1500000.0,352.0,4.0,4261.363636363636,8.357579129611093
JARDIM BOTANICO,745000.0,270.0,3.0,2759.259259259259,7.92307988881385
VICENTE PIRES,1050000.0,300.0,4.0,3500.0,8.160803920954665
PARK WAY,550000.0,584.0,2.0,941.7808219178082,6.848833829232054
CEILANDIA,450000.0,280.0,3.0,1607.142857142857,7.382835287299491
ASA SUL,990000.0,360.0,4.0,2750.0,7.919719760924575
SOBRADINHO,1250000.0,144.0,4.0,8680.555555555555,9.068956003067473
AGUAS CLARAS,939000.0,102.0,3.0,9205.882352941177,9.127706565204814
VICENTE PIRES,850000.0,300.0,4.0,2833.3333333333335,7.949562032717683
SAMAMBAIA,500000.0,79.0,3.0,6329.113924050633,8.753073512456622
VICENTE PIRES,850000.0,150.0,3.0,5666.666666666667,8.642532789389376
SOBRADINHO,1060000.0,386.0,4.0,2746.1139896373056,7.918306181279952
ARNIQUEIRA,750000.0,250.0,3.0,3000.0,8.006700845440367
GUARA,500000.0,68.0,2.0,7352.941176470588,8.90299166298106
LAGO SUL,1250000.0,323.0,4.0,3869.969040247678,8.261260152676297
AGUAS CLARAS,495000.0,60.0,2.0,8250.0,9.018089684104343
NOROESTE,2150000.0,122.0,3.0,17622.950819672133,9.777014097946745
SAMAMBAIA,425000.0,180.0,1.0,2361.1111111111113,7.767311036764843
AGUAS CLARAS,1649000.0,163.0,4.0,10116.564417177915,9.222028243636391
SOBRADINHO,730000.0,200.0,2.0,3650.0,8.202756381655638
JARDIM BOTANICO,1790000.0,360.0,4.0,4972.222222222223,8.51182324346384
AGUAS CLARAS,1150000.0,145.0,3.0,7931.0344827586205,8.978664836927088
AGUAS CLARAS,1800000.0,158.0,4.0,11392.405063291139,9.34078996376496
VICENTE PIRES,825000.0,1000.0,4.0,825.0,6.716594773520978
SAMAMBAIA,460000.0,146.0,3.0,3150.6849315068494,8.055692487703324
GUARA,520000.0,120.0,3.0,4333.333333333333,8.37432309038321
VICENTE PIRES,1200000.0,220.0,3.0,5454.545454545455,8.604387884935699
